Unnamed: 0,category,amt,gender,city_pop,is_fraud,trans_date,trans_time,time_of_day,Age
57281,11,1052.65,1,10150,1,33,79489,3,1
57309,11,939.08,1,10150,1,33,80464,3,1
57328,8,648.99,1,686,1,33,80967,3,0
57340,4,287.51,1,686,1,33,81349,3,0
57371,5,18.05,0,77,1,33,82227,3,0
57420,11,1146.99,1,686,1,33,83980,3,0
57434,11,897.11,1,10150,1,33,84393,3,1
57448,12,802.49,1,10150,1,33,84943,3,1
57557,8,608.15,1,248858,1,34,2519,3,0
57564,4,292.74,1,248858,1,34,2715,3,0
57605,4,292.88,1,248858,1,34,4791,3,0
57650,2,13.08,1,248858,1,34,6928,3,0
57730,2,10.47,1,686,1,34,10624,3,0
58030,4,309.74,1,686,1,34,24003,3,0
58542,10,20.12,1,686,1,34,46890,0,0
59222,11,925.74,1,686,1,34,67110,1,0
59591,12,860.18,1,686,1,34,77830,1,0
59646,8,644.3,1,686,1,34,79508,3,0
59672,4,290.79,1,686,1,34,80197,3,0
59716,4,297.47,1,686,1,34,81347,3,0
59785,6,248.8,1,686,1,34,82921,3,0
62278,4,269.86,0,4895,1,36,3454,3,1
62284,4,319.18,0,254,1,36,3870,3,1
62313,2,11.77,0,4895,1,36,6597,3,1
62377,4,343.39,0,581,1,36,12550,3,0
62378,4,308.55,0,254,1,36,12562,3,1
62735,11,1084.7,0,4895,1,36,44733,2,1
62832,12,923.4,0,254,1,36,50569,0,1
62980,11,994.77,0,254,1,36,59849,0,1
63281,12,776.09,0,254,1,36,80480,3,1
63284,8,732.82,0,4895,1,36,80665,3,1
63285,12,876.03,0,254,1,36,80796,3,1
63321,12,760.51,0,4895,1,36,83391,3,1
63347,8,927.45,0,581,1,36,84870,3,0
63353,8,1049.84,0,4895,1,36,85176,3,1
63385,2,13.28,0,4895,1,37,828,3,1
63416,4,314.79,1,795,1,37,2887,3,0
63444,3,15.99,0,254,1,37,4947,3,1
63458,4,312.03,0,254,1,37,6155,3,1
63516,4,291.74,1,795,1,37,10360,3,0
63635,4,304.08,0,16955,1,37,22311,3,1
63793,4,330.19,1,795,1,37,37673,2,0
64007,12,768.32,0,581,1,37,51383,0,0
64049,12,954.22,0,52126,1,37,53854,0,1
64129,11,1105.42,0,16955,1,37,58459,0,1
64200,11,901.63,0,254,1,37,62277,1,1
64229,6,392.42,0,581,1,37,63869,1,0
64315,12,713.69,1,795,1,37,68498,1,0
64425,12,1020.32,0,4895,1,37,74165,1,1
64530,11,1059.29,0,254,1,37,79822,3,1
64536,12,900.39,0,254,1,37,80113,3,1
64539,4,257.63,0,16955,1,37,80173,3,1
64541,8,758.79,0,4895,1,37,80221,3,1
64542,11,942.0,0,16955,1,37,80273,3,1
64543,8,778.7,1,795,1,37,80273,3,0
64548,8,917.89,0,52126,1,37,80467,3,1
64556,8,721.96,0,254,1,37,80868,3,1
64564,4,322.77,0,581,1,37,81130,3,0
64574,10,50.12,0,254,1,37,81635,3,1
64584,11,1286.27,0,254,1,37,82070,3,1
64605,8,768.0,0,16955,1,37,83820,3,1
64606,4,309.02,1,198,1,37,83825,3,1
64611,8,855.73,0,52126,1,37,83949,3,1
64615,13,9.9,1,964,1,37,84295,3,0
64620,11,992.8,0,4895,1,37,84333,3,1
64624,11,935.13,0,16955,1,37,84678,3,1
64639,11,1096.03,0,16955,1,37,85487,3,1
64647,11,1139.52,0,52126,1,37,85800,3,1
64649,8,719.82,1,964,1,37,85810,3,0
64658,4,333.47,0,581,1,37,86229,3,0
64681,2,6.79,1,964,1,38,1561,3,0
64686,2,8.0,1,795,1,38,1824,3,0
64691,4,290.65,1,964,1,38,2333,3,0
64702,4,317.81,1,795,1,38,3624,3,0
64712,4,282.12,0,151022,1,38,4317,3,1
64730,2,11.95,1,795,1,38,5721,3,0
64747,2,9.91,0,16955,1,38,6740,3,1
64748,4,289.27,0,151022,1,38,6772,3,1
64752,2,8.31,0,151022,1,38,7102,3,1
64785,2,10.25,0,52126,1,38,9379,3,1
64804,4,271.04,0,151022,1,38,10954,3,1
64807,4,311.48,1,198,1,38,11049,3,1
64906,2,9.13,1,964,1,38,19083,3,0
64978,4,257.47,0,16955,1,38,25694,2,1
65082,4,299.18,1,795,1,38,33204,2,0
65321,11,880.19,1,198,1,38,48543,0,1
65500,11,1016.64,0,151022,1,38,57579,0,1
65772,8,702.32,0,151022,1,38,70677,1,1
65962,8,696.29,1,964,1,38,79964,3,0
65978,8,883.32,0,52126,1,38,80663,3,1
65980,11,942.03,0,151022,1,38,80723,3,1
65991,11,929.06,0,52126,1,38,81274,3,1
65996,8,836.07,1,795,1,38,81392,3,0
66004,12,957.09,0,16955,1,38,81934,3,1
66019,4,297.76,1,795,1,38,82702,3,0
66035,11,1016.26,0,16955,1,38,83415,3,1
66048,4,289.74,1,964,1,38,83781,3,0
66060,10,45.24,1,198,1,38,84540,3,1
66063,11,900.06,1,964,1,38,84755,3,0
66065,11,1140.72,0,16955,1,38,85028,3,1
66083,8,786.4,1,198,1,38,85793,3,1
66091,9,7.72,1,795,1,38,86208,3,0
66094,11,892.68,0,52126,1,38,86300,3,1
66095,11,848.89,0,52126,1,38,86381,3,1
66167,2,11.98,1,4299,1,39,5072,3,0
66168,4,288.97,0,151022,1,39,5160,3,1
67175,12,927.18,1,4299,1,39,69471,1,0
67379,11,1036.91,1,4299,1,39,79574,3,0
67380,8,802.15,0,151022,1,39,79602,3,1
67443,12,960.0,1,4299,1,39,82025,3,0
67508,8,776.27,1,4299,1,39,85430,3,0
67800,4,312.48,1,4299,1,40,13014,3,0
69412,11,985.29,1,4299,1,40,81319,3,0
69482,8,616.23,1,4299,1,40,83835,3,0
69495,11,980.79,1,4299,1,40,84461,3,0
69517,8,716.52,1,4299,1,40,85283,3,0
69558,2,9.76,0,166081,1,41,626,3,2
69663,4,283.62,0,166081,1,41,5525,3,2
69675,4,289.12,1,110,1,41,5798,3,0
69735,8,959.53,0,166081,1,41,8723,3,2
69762,4,325.35,1,110,1,41,9897,3,0
69840,4,280.64,1,110,1,41,13546,3,0
71698,6,259.17,0,186140,1,41,79471,3,0
71712,8,828.73,1,110,1,41,79878,3,0
71759,11,853.8,1,110,1,41,81409,3,0
71832,0,468.05,0,166081,1,41,83311,3,2
71844,12,788.62,0,166081,1,41,83706,3,2
71867,11,1131.32,0,166081,1,41,84505,3,2
71934,4,284.58,0,12626,1,42,29,3,2
71936,4,295.85,1,110,1,42,100,3,0
71941,8,911.75,1,272,1,42,350,3,2
71945,4,301.63,0,198659,1,42,565,3,1
71981,4,286.63,0,166081,1,42,2293,3,2
72067,4,348.01,0,1420,1,42,6575,3,0
72074,8,893.06,0,12626,1,42,6868,3,2
72090,2,10.3,0,12626,1,42,7680,3,2
72101,3,16.73,0,1420,1,42,8079,3,0
72124,4,314.25,0,198659,1,42,9444,3,1
72128,2,10.42,1,272,1,42,9757,3,2
72195,4,302.22,1,272,1,42,12598,3,2
72198,4,288.7,0,12626,1,42,12833,3,2
72207,4,297.4,0,12626,1,42,13292,3,2
72348,4,306.23,1,272,1,42,19945,3,2
72380,2,8.45,1,272,1,42,21351,3,2
72439,8,719.27,0,12626,1,42,24543,3,2
72725,4,309.35,0,1420,1,42,37803,2,0
73286,1,123.61,1,110,1,42,57732,0,0
73612,8,763.2,0,1420,1,42,66733,1,0
74034,9,9.39,0,166081,1,42,79254,3,2
74041,11,805.81,1,272,1,42,79423,3,2
74052,8,935.83,1,110,1,42,79776,3,0
74054,11,968.46,0,12626,1,42,79854,3,2
74055,12,912.51,1,110,1,42,79934,3,0
74056,0,615.49,0,1420,1,42,79944,3,0
74064,8,865.3,0,198659,1,42,80169,3,1
74072,11,1089.43,1,272,1,42,80410,3,2
74075,8,800.9,0,198659,1,42,80545,3,1
74109,11,937.62,1,272,1,42,81389,3,2
74120,11,972.69,0,166081,1,42,81718,3,2
74121,12,1030.21,0,198659,1,42,81755,3,1
74145,11,891.97,1,272,1,42,82534,3,2
74157,9,8.37,0,12626,1,42,82898,3,2
74159,11,1073.84,0,1420,1,42,82934,3,0
74186,10,20.98,0,186140,1,42,83305,3,0
74210,11,920.07,0,1420,1,42,84043,3,0
74218,8,803.95,0,1420,1,42,84199,3,0
74243,8,901.62,0,198659,1,42,84847,3,1
74247,4,362.56,0,1420,1,42,84997,3,0
74257,12,787.51,0,1420,1,42,85299,3,0
74259,7,20.54,1,272,1,42,85358,3,2
74271,12,1200.74,1,272,1,42,85757,3,2
74292,9,8.24,1,272,1,42,86335,3,2
74311,4,297.37,0,1420,1,43,1570,3,0
74376,4,348.36,0,1420,1,43,7316,3,0
74388,4,357.5,0,1420,1,43,8339,3,0
74434,4,336.15,0,12626,1,43,13516,3,2
74634,4,285.18,0,12626,1,43,33569,2,2
74890,11,1078.8,1,272,1,43,51842,0,2
74891,8,881.13,1,272,1,43,51893,0,2
74979,11,1002.04,1,272,1,43,57262,0,2
75108,6,228.96,1,272,1,43,65026,1,2
75149,13,10.99,1,272,1,43,66845,1,2
75323,12,833.74,0,641349,1,43,77681,1,0
75343,10,20.25,0,641349,1,43,79209,3,0
75355,8,801.83,0,641349,1,43,79506,3,0
75363,11,1016.39,0,12626,1,43,80194,3,2
75370,0,695.53,0,1420,1,43,80767,3,0
75372,11,1156.15,0,641349,1,43,80900,3,0
75389,11,995.63,0,641349,1,43,81676,3,0
75415,12,875.17,0,641349,1,43,83323,3,0
75416,4,321.17,0,641349,1,43,83414,3,0
75418,11,1292.21,1,272,1,43,83422,3,2
75439,9,51.02,0,1420,1,43,84726,3,0
75441,11,934.79,0,12626,1,43,84740,3,2
75451,8,664.64,0,641349,1,43,85140,3,0
75452,8,686.74,0,198659,1,43,85153,3,1
75465,11,1024.04,1,272,1,43,86041,3,2
75468,12,709.16,0,12626,1,43,86127,3,2
75479,4,281.68,0,641349,1,44,309,3,0
75509,4,281.77,1,3776,1,44,3007,3,0
75530,2,9.72,0,641349,1,44,4359,3,0
75584,4,293.68,0,641349,1,44,9027,3,0
76595,11,1000.46,1,3776,1,44,79784,3,0
76602,8,855.69,1,4138,1,44,80416,3,0
76611,8,749.92,0,641349,1,44,81040,3,0
76612,12,1084.51,1,4138,1,44,81064,3,0
76660,11,1063.4,1,3776,1,44,84094,3,0
76695,11,1125.97,1,3776,1,44,86322,3,0
76701,4,284.59,1,3776,1,45,474,3,0
76777,2,9.4,1,3776,1,45,5680,3,0
76854,4,322.44,1,4138,1,45,11919,3,0
76882,4,335.24,1,4138,1,45,14189,3,0
77807,11,905.1,1,4138,1,45,73412,1,0
77946,8,823.65,1,4138,1,45,80440,3,0
77962,5,21.37,1,3776,1,45,81341,3,0
77989,11,1032.46,1,3776,1,45,82419,3,0
77993,11,866.4,1,3776,1,45,82528,3,0
78009,11,1079.81,1,3776,1,45,83723,3,0
78026,11,1024.61,1,4138,1,45,84604,3,0
78032,11,966.67,1,4138,1,45,84891,3,0
78053,11,1258.71,1,3776,1,45,85660,3,0
78070,8,840.87,1,3776,1,45,86370,3,0
79391,12,871.27,1,923,1,46,80291,3,1
79432,9,51.66,1,923,1,46,82213,3,1
79589,4,327.19,1,397,1,47,4369,3,1
79753,11,1147.45,0,1213,1,47,14247,3,0
80041,2,24.18,1,397,1,47,28364,2,1
80279,4,301.36,1,397,1,47,40685,2,1
80341,4,340.18,1,923,1,47,43899,2,1
80654,0,432.63,0,1213,1,47,55305,0,0
81290,12,671.44,1,923,1,47,78088,1,1
81341,11,825.04,1,397,1,47,79534,3,1
81397,7,19.11,0,1213,1,47,81815,3,0
81439,11,876.08,1,397,1,47,83309,3,1
81461,8,806.03,1,923,1,47,83952,3,1
81476,13,11.04,0,1213,1,47,84547,3,0
81522,11,869.13,1,397,1,47,86090,3,1
81540,2,18.96,1,397,1,48,96,3,1
81561,4,303.13,1,53,1,48,1052,3,0
81563,4,283.61,1,53,1,48,1121,3,0
81580,2,13.02,1,134056,1,48,1944,3,0
81592,4,298.27,0,5577,1,48,2371,3,1
81602,4,289.04,1,134056,1,48,2886,3,0
81717,4,327.16,1,397,1,48,8465,3,1
81762,2,8.26,0,1213,1,48,10415,3,0
81774,8,785.38,1,134056,1,48,10856,3,0
81808,3,7.83,0,1213,1,48,12377,3,0
81848,4,300.08,0,5577,1,48,14032,3,1
81950,4,330.72,1,397,1,48,18802,3,1
83685,7,18.23,0,1213,1,48,79204,3,0
83712,5,18.79,0,5577,1,48,79979,3,1
83763,11,1016.56,1,53,1,48,81563,3,0
83798,4,330.29,1,53,1,48,82665,3,0
83799,9,8.01,1,53,1,48,82675,3,0
83800,8,791.35,1,134056,1,48,82692,3,0
83820,10,18.55,0,1213,1,48,83282,3,0
83830,4,352.48,1,397,1,48,83657,3,1
83862,12,895.09,1,397,1,48,84623,3,1
83886,10,20.98,0,1213,1,48,85638,3,0
83944,4,336.72,1,134056,1,49,1697,3,0
83957,4,284.63,1,134056,1,49,2133,3,0
83986,4,316.11,1,134056,1,49,3424,3,0
84002,4,295.48,1,53,1,49,4071,3,0
84043,4,308.52,1,134056,1,49,5991,3,0
84105,4,293.62,0,5577,1,49,8849,3,1
84627,4,289.91,1,53,1,49,33270,2,0
85613,5,17.83,1,14783,1,49,68732,1,1
85967,11,912.71,1,14783,1,49,79613,3,1
85974,12,949.57,0,5577,1,49,79979,3,1
85977,12,598.9,1,134056,1,49,80085,3,0
86003,12,1093.85,1,14783,1,49,80787,3,1
86012,9,7.88,1,14783,1,49,81255,3,1
86037,8,779.87,1,14783,1,49,82038,3,1
86050,9,7.59,0,5577,1,49,82410,3,1
86052,11,942.86,1,134056,1,49,82529,3,0
86056,12,815.48,1,134056,1,49,82590,3,0
86078,11,1042.38,0,5577,1,49,83069,3,1
86111,4,328.17,1,53,1,49,84052,3,0
86117,7,17.21,1,53,1,49,84127,3,0
86148,4,316.4,1,14783,1,49,85060,3,1
86165,6,182.62,1,134056,1,49,85553,3,0
86198,11,1028.7,1,53,1,49,86187,3,0
86202,11,1031.72,0,5577,1,49,86350,3,1
86220,2,6.56,1,2916,1,50,1964,3,1
86257,2,10.46,1,2916,1,50,5664,3,1
87254,10,16.42,1,2916,1,50,81493,3,1
87275,11,1004.14,1,14783,1,50,82813,3,1
87306,7,20.15,1,2916,1,50,84666,3,1
87461,8,726.14,1,27020,1,51,12123,3,0
87962,11,1031.32,1,27020,1,51,52220,0,0
88423,8,823.23,1,27020,1,51,77755,1,0
88469,13,8.76,1,2916,1,51,79799,3,1
88480,11,833.36,1,2916,1,51,80689,3,1
88490,5,17.7,1,27020,1,51,80985,3,0
88498,11,1054.22,1,2916,1,51,81413,3,1
88534,11,1025.92,1,27020,1,51,83178,3,0
88556,7,21.51,1,27020,1,51,84407,3,0
88565,8,934.81,1,2916,1,51,84847,3,1
88592,11,1126.71,1,2916,1,51,86353,3,1
88604,0,479.42,0,116155,1,52,1022,3,0
88632,4,349.92,1,27020,1,52,3700,3,0
88685,4,304.75,1,27020,1,52,8395,3,0
88686,11,1001.75,0,116155,1,52,8591,3,0
88692,12,704.03,0,116155,1,52,8737,3,0
88702,12,749.49,0,116155,1,52,9519,3,0
88726,2,6.23,1,3764,1,52,11054,3,0
88897,12,906.23,0,1089,1,52,24501,3,0
89236,1,114.15,0,1089,1,52,47621,0,0
89852,10,20.78,0,116155,1,52,79598,3,0
89865,12,997.72,1,3764,1,52,80318,3,0
89868,6,218.32,0,1089,1,52,80573,3,0
89879,7,22.06,0,116155,1,52,80912,3,0
89918,12,744.65,1,27020,1,52,82569,3,0
89921,5,22.85,0,116155,1,52,82626,3,0
89923,11,983.73,1,27020,1,52,82669,3,0
89933,11,1014.39,1,27020,1,52,83146,3,0
89977,11,961.2,1,3764,1,52,85100,3,0
90038,2,9.59,0,116155,1,53,3835,3,0
90056,11,1003.34,0,1089,1,53,5206,3,0
90072,12,1069.04,0,1089,1,53,6558,3,0
90076,2,6.78,1,3764,1,53,6835,3,0
90167,4,278.87,1,3764,1,53,12594,3,0
90668,8,782.17,1,3764,1,53,48282,0,0
90745,11,970.02,1,3764,1,53,51893,0,0
91289,8,828.62,1,3764,1,53,79603,3,0
91301,10,20.6,0,1089,1,53,80453,3,0
91313,1,121.17,0,1089,1,53,80908,3,0
91524,8,867.56,0,878,1,54,5187,3,0
91659,4,357.78,0,878,1,54,13184,3,0
91669,4,305.84,1,47,1,54,13650,3,1
91937,4,379.73,0,878,1,54,27188,2,0
92845,12,916.56,1,47,1,54,64468,1,1
93343,1,125.12,0,878,1,54,81205,3,0
93478,5,18.83,0,878,1,54,86238,3,0
93511,4,311.02,0,1075,1,55,1103,3,2
93519,4,287.45,0,4431,1,55,1720,3,1
93528,4,298.7,0,121,1,55,2067,3,2
93556,2,10.44,0,121,1,55,3443,3,2
93565,4,300.27,0,121,1,55,3885,3,2
93578,4,299.49,0,121,1,55,4309,3,2
93604,4,302.05,0,1075,1,55,5281,3,2
93607,2,17.22,1,47,1,55,5430,3,1
93621,2,8.75,0,878,1,55,6021,3,0
93674,2,9.21,0,121,1,55,8204,3,2
93676,8,765.47,0,878,1,55,8336,3,0
93677,2,14.02,0,67100,1,55,8408,3,1
93730,4,292.71,0,1075,1,55,10655,3,2
93746,4,369.96,0,878,1,55,11750,3,0
93758,4,340.69,0,878,1,55,12384,3,0
93778,4,285.81,0,121,1,55,13361,3,2
93788,4,320.83,0,4431,1,55,13818,3,1
93957,4,320.85,0,1075,1,55,23397,3,2
94295,4,279.59,0,1075,1,55,38939,2,2
94641,7,20.27,0,121,1,55,51122,0,2
95122,11,1021.53,0,1075,1,55,65443,1,2
95540,8,669.3,1,47,1,55,78669,1,1
95564,11,1165.94,0,121,1,55,79439,3,2
95567,11,942.93,0,121,1,55,79499,3,2
95572,12,913.21,1,47,1,55,79636,3,1
95582,8,840.98,0,4431,1,55,80135,3,1
95583,11,940.76,1,568,1,55,80138,3,0
95593,11,1085.73,0,4431,1,55,80462,3,1
95598,1,116.77,1,568,1,55,80508,3,0
95606,11,1078.92,0,121,1,55,80724,3,2
95616,11,964.75,0,1075,1,55,81026,3,2
95620,4,304.93,0,4431,1,55,81088,3,1
95664,11,901.2,1,568,1,55,82366,3,0
95670,11,1010.74,0,67100,1,55,82547,3,1
95677,11,1111.8,0,67100,1,55,82739,3,1
95702,11,907.95,1,47,1,55,83261,3,1
95706,4,314.36,0,67100,1,55,83379,3,1
95707,8,763.4,1,568,1,55,83389,3,0
95709,11,898.42,0,67100,1,55,83417,3,1
95740,13,9.15,0,121,1,55,84210,3,2
95748,11,996.11,0,121,1,55,84355,3,2
95777,8,659.33,0,121,1,55,85116,3,2
95778,13,9.89,0,121,1,55,85123,3,2
95786,8,795.06,0,1075,1,55,85403,3,2
95788,8,811.46,0,67100,1,55,85439,3,1
95798,8,798.77,0,67100,1,55,85691,3,1
95802,11,956.7,0,121,1,55,85944,3,2
95808,8,741.78,0,121,1,55,86017,3,2
95815,7,18.04,0,878,1,55,86204,3,0
95821,8,803.49,0,4431,1,55,86359,3,1
95907,3,10.54,0,121,1,56,3496,3,2
95915,4,296.89,1,190178,1,56,3862,3,1
95918,2,13.49,0,36784,1,56,4029,3,1
95928,2,10.91,0,4431,1,56,4638,3,1
95943,4,307.7,0,121,1,56,5571,3,2
95962,4,293.04,0,4431,1,56,6308,3,1
95974,4,328.75,0,121,1,56,6928,3,2
95982,4,315.99,1,190178,1,56,7213,3,1
95985,2,8.97,0,1075,1,56,7274,3,2
96005,4,319.32,0,36784,1,56,8063,3,1
96085,4,306.79,0,1075,1,56,12039,3,2
96087,4,294.51,0,4431,1,56,12284,3,1
96095,4,277.87,0,36784,1,56,12682,3,1
96399,4,306.8,1,190178,1,56,28730,2,1
97438,4,310.49,1,568,1,56,64085,1,0
97786,8,899.58,1,568,1,56,75455,1,0
97823,13,10.64,1,190178,1,56,76466,1,1
97932,4,316.87,1,568,1,56,80131,3,0
97938,12,1134.6,0,36784,1,56,80206,3,1
97941,8,817.64,0,67100,1,56,80277,3,1
97972,11,846.25,1,568,1,56,81375,3,0
97987,11,909.49,0,67100,1,56,81761,3,1
98001,11,1091.47,0,4431,1,56,82117,3,1
98005,12,874.98,0,67100,1,56,82269,3,1
98016,11,1041.68,0,36784,1,56,82474,3,1
98045,9,8.13,0,36784,1,56,83159,3,1
98055,12,951.68,1,190178,1,56,83563,3,1
98076,0,431.21,0,4431,1,56,84338,3,1
98080,11,1002.61,0,67100,1,56,84438,3,1
98091,12,1139.57,1,190178,1,56,84921,3,1
98122,11,931.07,1,190178,1,56,85659,3,1
98134,11,1131.0,0,1075,1,56,86073,3,2
98172,2,8.9,1,190178,1,57,2704,3,1
98901,12,877.52,0,36784,1,57,63523,1,1
99144,8,749.98,1,190178,1,57,80485,3,1
99161,7,23.01,0,36784,1,57,81273,3,1
99253,4,353.39,0,2691,1,58,361,3,0
99270,1,116.26,0,2691,1,58,1695,3,0
99275,2,10.13,1,7297,1,58,1978,3,0
99282,9,7.3,0,2691,1,58,2628,3,0
99296,2,10.29,1,7297,1,58,3892,3,0
99308,2,16.6,1,365,1,58,4886,3,0
99319,8,779.79,1,7297,1,58,6170,3,0
99379,2,11.11,0,2691,1,58,10285,3,0
99410,4,289.23,1,365,1,58,13269,3,0
99424,2,9.07,1,7297,1,58,14800,3,0
99994,5,21.29,0,2691,1,58,56099,0,0
100314,12,1025.34,1,365,1,58,74887,1,0
100398,10,49.17,1,365,1,58,79208,3,0
100400,12,747.73,1,7297,1,58,79361,3,0
100408,11,869.29,1,365,1,58,79975,3,0
100422,9,8.66,1,7297,1,58,80763,3,0
100427,11,946.02,1,7297,1,58,81104,3,0
100432,11,1238.3,1,7297,1,58,81306,3,0
100435,7,23.05,0,2691,1,58,81632,3,0
100455,10,19.64,0,2691,1,58,82340,3,0
100465,7,18.52,0,2691,1,58,83009,3,0
100507,8,862.09,1,365,1,58,85443,3,0
100517,12,880.99,1,365,1,58,85762,3,0
100548,3,14.69,1,365,1,58,1356,3,0
100591,12,788.9,0,2691,1,58,4022,3,0
100635,12,755.85,0,2691,1,58,6318,3,0
100640,9,8.3,0,2691,1,58,6688,3,0
100646,12,744.23,0,1526206,1,58,7022,3,0
100692,2,18.71,1,365,1,58,10049,3,0
100720,3,13.1,0,2691,1,58,11556,3,0
101067,9,7.77,0,2691,1,58,32984,2,0
101219,0,559.27,0,2691,1,58,41518,2,0
101715,5,21.55,0,2691,1,58,61465,1,0
101946,11,758.33,1,365,1,58,71090,1,0
102066,6,247.83,0,1526206,1,58,75600,1,0
102198,11,896.22,1,365,1,58,79858,3,0
102206,11,1022.46,1,7297,1,58,80110,3,0
102211,4,328.03,1,365,1,58,80267,3,0
102230,11,1033.69,1,365,1,58,80968,3,0
102233,10,24.37,0,1526206,1,58,81027,3,0
102311,1,113.7,1,365,1,58,83593,3,0
102321,6,229.85,0,2691,1,58,83960,3,0
102334,13,9.68,1,7297,1,58,84493,3,0
102340,8,796.29,1,365,1,58,84794,3,0
102490,2,13.17,0,1645,1,59,5573,3,0
102556,2,11.74,0,1645,1,59,9745,3,0
102771,1,101.79,0,1526206,1,59,21513,3,0
103533,5,20.17,0,1526206,1,59,58935,0,0
104055,6,243.17,0,1526206,1,59,80007,3,0
104145,10,19.16,0,1645,1,59,83218,3,0
104360,2,10.45,0,3862,1,60,5731,3,1
105170,3,12.46,0,3862,1,60,41021,2,1
106627,12,830.06,0,1645,1,60,79838,3,0
106628,6,261.79,0,1645,1,60,79859,3,0
106735,0,594.09,0,1645,1,60,82914,3,0
106751,1,130.08,0,1645,1,60,83288,3,0
106760,10,20.41,0,1645,1,60,83468,3,0
106835,7,19.23,0,1645,1,60,85420,3,0
106851,12,952.43,0,3862,1,60,86089,3,1
106969,4,281.19,0,3862,1,61,3604,3,1
106996,3,10.12,0,3862,1,61,4518,3,1
107081,2,6.93,0,3862,1,61,7089,3,1
107245,2,9.85,0,3862,1,61,13049,3,1
108266,8,887.89,0,3862,1,61,47965,0,1
108831,8,775.12,0,3862,1,61,60804,0,1
109708,12,968.56,0,3862,1,61,79873,3,1
109986,11,1015.74,0,3862,1,61,86274,3,1
109994,11,1060.77,0,3862,1,61,86395,3,1
110001,4,299.0,1,673342,1,62,287,3,1
110076,4,281.28,1,673342,1,62,3827,3,1
110092,2,10.09,1,673342,1,62,4344,3,1
110107,9,800.75,0,520,1,62,4791,3,0
110202,4,311.46,1,673342,1,62,7833,3,1
110272,4,346.75,0,520,1,62,10303,3,0
110326,4,309.75,1,673342,1,62,12087,3,1
112803,0,383.07,1,673342,1,62,79525,3,1
112813,11,987.73,1,673342,1,62,79890,3,1
112861,1,117.22,0,520,1,62,80805,3,0
112929,8,626.15,0,927396,1,62,82243,3,1
112992,7,15.86,0,520,1,62,83784,3,0
113001,12,950.42,0,927396,1,62,84058,3,1
113102,3,9.95,0,927396,1,63,1237,3,1
113123,11,920.74,0,172247,1,63,2316,3,0
113140,11,864.43,0,520,1,63,3523,3,0
113193,0,465.34,0,172247,1,63,6668,3,0
113230,11,1051.32,0,172247,1,63,9304,3,0
113244,12,803.93,0,172247,1,63,9900,3,0
113263,9,8.9,0,172247,1,63,11243,3,0
113300,3,11.01,1,673342,1,63,14108,3,1
113787,4,306.3,1,673342,1,63,46800,0,1
113956,6,261.6,0,520,1,63,55068,0,0
114068,11,914.49,0,927396,1,63,59449,0,1
114098,4,335.29,1,673342,1,63,60617,0,1
114505,11,1209.7,0,927396,1,63,79230,3,1
114547,7,18.69,0,927396,1,63,81072,3,1
114565,5,18.58,0,172247,1,63,82205,3,0
114586,4,292.07,0,927396,1,63,83222,3,1
114593,5,19.36,0,172247,1,63,83557,3,0
114594,0,397.71,0,520,1,63,83594,3,0
114638,8,733.72,0,927396,1,63,85775,3,1
114654,4,371.98,0,172247,1,64,320,3,0
114677,9,7.52,0,545147,1,64,1836,3,0
114678,9,6.98,0,172247,1,64,1902,3,0
114753,11,1039.27,0,545147,1,64,6291,3,0
115006,9,7.86,0,172247,1,64,21492,3,0
115138,12,866.88,0,172247,1,64,30315,2,0
115808,7,19.58,0,545147,1,64,64040,1,0
116058,10,17.82,0,172247,1,64,74505,1,0
116202,5,20.63,0,545147,1,64,80735,3,0
116217,1,118.06,0,545147,1,64,81572,3,0
116234,13,8.29,0,172247,1,64,82295,3,0
116257,5,18.86,0,172247,1,64,83214,3,0
116260,10,19.38,0,172247,1,64,83301,3,0
116270,7,18.9,0,172247,1,64,83748,3,0
116360,4,363.36,0,545147,1,65,1844,3,0
116361,12,738.87,0,545147,1,65,1857,3,0
116436,1,120.36,0,545147,1,65,6307,3,0
116449,11,981.21,0,545147,1,65,7032,3,0
116457,2,9.16,1,2661,1,65,7554,3,1
116487,9,799.55,0,302,1,65,8696,3,0
116491,4,357.15,0,522,1,65,9223,3,1
116516,4,297.78,0,27829,1,65,10491,3,1
116545,4,317.98,0,522,1,65,12615,3,1
116696,4,347.46,0,302,1,65,23213,3,0
117085,12,948.2,0,27829,1,65,44857,2,1
117373,6,261.36,0,302,1,65,55943,0,0
117998,11,915.76,0,27829,1,65,79569,3,1
118008,8,744.36,0,522,1,65,79777,3,1
118022,7,21.96,0,302,1,65,80357,3,0
118024,1,149.33,0,302,1,65,80443,3,0
118026,9,50.11,0,522,1,65,80550,3,1
118032,10,17.17,0,302,1,65,80770,3,0
118079,11,979.93,1,2661,1,65,81945,3,1
118091,9,48.43,0,522,1,65,82323,3,1
118106,8,763.11,0,522,1,65,82559,3,1
118127,12,900.57,0,27829,1,65,83671,3,1
118164,11,965.21,0,27829,1,65,84975,3,1
118168,12,1206.65,1,2661,1,65,85037,3,1
118222,11,967.35,0,1368,1,66,1049,3,0
118255,4,296.18,0,27829,1,66,3381,3,1
118286,4,342.9,0,302,1,66,5221,3,0
118306,2,5.93,1,2661,1,66,6146,3,1
118311,4,296.14,0,27829,1,66,6549,3,1
